商品erpid,连锁名称,连锁id,通用名称,商品名称,条形码,批准文号,规格,生产厂家,成本价,销售单价_平均值,销售数量_总和,销售金额_总和
165956,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,盐水拭子缓冲液,盐水拭子缓冲液,6933186800116,津械备20170281,A型500ml,-,0,10,40,340.98
165961,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用体位垫,医用体位垫（三角垫）,-,冀衡械备20170379号,50cm*25cm*15cm,-,0,45,3,135
165963,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,一次性使用采样器,"一次性使用采样器（粪便采集型）		",6977014700100,粤潮械备20210008号,2000ml,-,0,6,5,30
165964,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,妇科康乃馨医用退热凝胶,妇科康乃馨医用退热凝胶,6975080600256,闽龙械备20220015号,3克*5支,-,0,38,9,294.95
165968,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,安琪纽特DHA藻油软胶囊,安琪纽特DHA藻油软胶囊,6924217164093,国食健注G20140954,0.3g*7粒*5袋,-,0,198,773,84673.9
165969,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,抑菌乳膏,凌丰湿洋灵抑菌膏,6955371399922,桂卫消证字（2022）第0024号,15g,-,0,12,10,101.53
165969,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,凌丰湿洋灵抑菌膏,凌丰湿洋灵抑菌膏,6955371399922,桂卫消证字（2022）第0024号,15g,-,0,12,1,11.4
165970,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面膜,"纽姿兰医用透明质酸钠修护贴		",6976319201596,湘械注准20232140289,5片,-,0,63.58,2513,32429.2
165970,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,纽姿兰医用透明质酸,"纽姿兰医用透明质酸钠修护贴		",6976319201596,湘械注准20232140289,5片,-,0,59,14027,184278.32
165970,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,功能性面膜,"纽姿兰医用透明质酸钠修护贴		",6976319201596,湘械注准20232140289,5片,-,0,60.15,51549,753423.74
165971,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,一次性使用无菌敷贴,一次性使用无菌敷贴,6953395531151,浙械注准20152140995,250mm*100mm*5片,-,0,8.46,30,202.62
165971,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,一次性使用无菌敷贴,一次性使用无菌敷贴（防水）,6953395531151,浙械注准20152140995,250mm*100mm*5片,-,0,10.8,83,806
165972,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,膝关节固定器,膝关节固定器,6937005970202,浙杭械备20150154号,均码1条,-,0,98,6,588
165987,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用抗鼻腔过敏凝胶,医用抗鼻腔过敏凝胶,6927407593963,青械注准20202140011,15g,-,0,28,2,44.8
165991,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,会阴冷敷垫（医用冰垫）,会阴冷敷垫（医用冰垫）,6976903140553,皖合械备20230374,11cm*36cm*1片,-,0,18,74,1185.53
166027,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"可复美重组胶原蛋白肌御修护次抛精华		","可复美重组胶原蛋白肌御修护次抛精华		",6944296204114,陕G妆网备字2021500328,1.5ml*30支,-,0,298,5,1418.48
166030,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用垫巾,6920602381663,粤顺械备20210003号,290*155mm*6片,-,0,19.8,111,708.76
166030,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用垫巾,6920602381663,粤顺械备20210003号,290*155mm*6片,-,0,19.8,2235,16852.26
166030,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用垫巾,医用垫巾,6920602381663,粤顺械备20210003号,290*155mm*6片,-,0,19.8,511,3372.16
166031,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用垫巾,6920602381656,粤顺械备20210003号,245*155mm*7片,-,0,19.8,106,727.28
166031,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用垫巾,6920602381656,粤顺械备20210003号,245*155mm*7片,-,0,19.8,2679,19979.84
166031,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用垫巾,医用垫巾,6920602381656,粤顺械备20210003号,245*155mm*7片,-,0,19.8,671,4462.58
166032,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用垫巾,6920602381687,粤顺械备20210003号,180*80mm*12片,-,0,19.8,1565,12352.36
166032,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用垫巾,医用垫巾,6920602381687,粤顺械备20210003号,180*80mm*12片,-,0,19.8,353,2509.07
166032,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用垫巾,6920602381687,粤顺械备20210003号,180*80mm*12片,-,0,19.8,147,1009.79
166033,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾/护垫,医用垫巾,6920602381670,粤顺械备20210003号,360*166mm*4片,-,0,19.8,1708,12914.5
166033,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,卫生巾,医用垫巾,6920602381670,粤顺械备20210003号,360*166mm*4片,-,0,19.8,102,692.85
166033,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用垫巾,医用垫巾,6920602381670,粤顺械备20210003号,360*166mm*4片,-,0,19.8,401,2633.38
166034,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用面部护理敷料,医用面部护理敷料,6926853800267,吉械注准20222140055,100g,-,0,138,513,32714.59
166034,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,洗面奶,医用面部护理敷料,6926853800267,吉械注准20222140055,100g,-,0,138,6,622.9
166035,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,功能性面膜,医用透明质酸敷料,6970488903992,湘械注准20242140048,30g*5片,-,0,99,294,9093.86
166035,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用透明质酸敷料,医用透明质酸敷料,6970488903992,湘械注准20242140048,30g*5片,-,0,99,658,14383.81
166035,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面膜,医用透明质酸敷料,6970488903992,湘械注准20242140048,30g*5片,-,0,99,19,1059
166036,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用透明质酸钠敷料,医用透明质酸钠敷料,6927436302703,闽械注准20222140117,1.5g*10支,-,0,188,148,10835.87
166037,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,精华,医用透明质酸钠皮肤修复液,6976341576150,湘械注准20212141544,30ml,-,0,68,4,234.13
166037,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,医用透明质酸钠皮肤修复液,医用透明质酸钠皮肤修复液,6976341576150,湘械注准20212141544,30ml,-,0,68,170,7676.63
166038,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"医用重组人源Ⅲ型胶原蛋白修复液		",医用重组人源Ⅲ型胶原蛋白修复液,6926853800281,吉械注准20222140066,100ml,-,0,188,479,33696.37
166038,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,护肤水,医用重组人源Ⅲ型胶原蛋白修复液,6926853800281,吉械注准20222140066,100ml,-,0,188,5,591.47
166042,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"海昌隐形眼镜护理液		","海昌隐形眼镜护理液		",6923604405375,国械注准20163162455,500ml+120ml,-,0,48,1,48
166044,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,血糖仪,血糖仪,6975124202026,苏械注准20172220309,305,-,0,10,24,216.85
166046,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"医用重组人源Ⅲ型胶原蛋白皮肤修复护理膜		",医用重组人源Ⅲ型胶原蛋白皮肤修复护理膜,6926853801752,吉械注准20222140077,50g,-,0,99,114,10178.41
166046,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,洗面奶,医用重组人源Ⅲ型胶原蛋白皮肤修复护理膜,6926853801752,吉械注准20222140077,50g,-,0,99,4,346.85
166047,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜重组胶原蛋白液体敷料		","薇诺娜重组胶原蛋白液体敷料		",6971600802940,青械注准20182140003,100ml,-,0,398,4,796.2
166047,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,护肤水,薇诺娜重组胶原蛋白液体敷料,6971600802940,青械注准20182140003,100ml,-,0,398,12,4776
166047,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜重组胶原蛋白液体敷料		",薇诺娜重组胶原蛋白液体敷料,6971600802940,青械注准20182140003,100ml,-,0,398,81,26626.36
166048,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜医用修复敷料（敷贴型）		",薇诺娜医用修复敷料（敷贴型）,6933958216305,陕械注准20182140059,25g*6片,-,0,248,111,21224.24
166048,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜医用修复敷料（敷贴型）		","薇诺娜医用修复敷料（敷贴型）		",6933958216305,陕械注准20182140059,25g*6片,-,0,248,8,992.4
166048,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面膜,薇诺娜医用修复敷料（敷贴型）,6933958216305,陕械注准20182140059,25g*6片,-,0,248,11,2728
166049,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜医用修复敷料（涂抹型）		",薇诺娜医用修复敷料（涂抹型）,6933958216275,陕械注准20182140059,80g,-,0,248,22,2927.4
166049,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜医用修复敷料（涂抹型）		","薇诺娜医用修复敷料（涂抹型）		",6933958216275,陕械注准20182140059,80g,-,0,248,2,248.1
166049,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,"薇诺娜医用修复敷料	",薇诺娜医用修复敷料（涂抹型）,6933958216275,陕械注准20182140059,80g,-,0,248,79,16715.5
166049,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,保湿乳,薇诺娜医用修复敷料（涂抹型）,6933958216275,陕械注准20182140059,80g,-,0,248,10,2480
166050,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜柔润保湿霜,薇诺娜柔润保湿霜,6958717860100,云G妆网备字2020000236,80g,-,0,88,112,8343.53
166050,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面霜,薇诺娜柔润保湿霜,6958717860100,云G妆网备字2020000236,80g,-,0,88,10,829
166052,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜安肤保湿修护霜,薇诺娜安肤保湿修护霜,6958717878150,云G妆网备字2022000555,50g,-,0,298,38,10129.49
166052,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,保湿霜,薇诺娜安肤保湿修护霜,6958717878150,云G妆网备字2022000555,50g,-,0,298,2,596
166053,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,保湿喷雾,薇诺娜安肤保湿修护喷雾,6958717878235,云G妆网备字2022001083,150ml,-,0,198,11,2178
166053,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜安肤保湿修护喷雾,薇诺娜安肤保湿修护喷雾,6958717878235,云G妆网备字2022001083,150ml,-,0,198,127,18190.58
166054,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜安肤保湿修护精华液,薇诺娜安肤保湿修护精华液,6958717878174,云G妆网备字2022000554,30ml,-,0,298,100,23533.43
166054,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,精华,薇诺娜安肤保湿修护精华液,6958717878174,云G妆网备字2022000554,30ml,-,0,298,5,1384.7
166055,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜安肤保湿修护面膜,薇诺娜安肤保湿修护面膜,6958717878112,云G妆网备字2022001082,25ml*6片,-,0,188,94,13308.23
166055,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面膜,薇诺娜安肤保湿修护面膜,6958717878112,云G妆网备字2022001082,25ml*6片,-,0,188,2,376
166056,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,护肤水,薇诺娜柔润保湿乳液,6958717870147,云G妆网备字2018000340,50g,-,0,198,5,990
166056,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜柔润保湿乳液,薇诺娜柔润保湿乳液,6958717870147,云G妆网备字2018000340,50g,-,0,198,142,21560.18
166057,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,面霜,薇诺娜宝贝舒润霜,6958717876040,云G妆网备字2021500614,100g,-,0,138,6,821.1
166057,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜宝贝舒润霜,薇诺娜宝贝舒润霜,6958717876040,云G妆网备字2021500614,100g,-,0,138,58,7103.91
166058,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜安肤保湿修护水,薇诺娜安肤保湿修护水,6958717878211,云G妆网备字2022001084,120ml,-,0,198,144,22831.6
166058,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,护肤水,薇诺娜安肤保湿修护水,6958717878211,云G妆网备字2022001084,120ml,-,0,198,5,990
166059,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,保湿霜,薇诺娜舒敏保湿特护霜第二代,"6958717843356，6958717843363		",云G妆网备字2023002054,50g,-,0,268,19,4997.3
166059,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,薇诺娜舒敏保湿特护霜第二代,薇诺娜舒敏保湿特护霜第二代,"6958717843356，6958717843363		",云G妆网备字2023002054,50g,-,0,268,204,47667.6
166061,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,多头腹带骨盆固定带,多头腹带骨盆固定带,-,冀衡械备2015G052号,XL,-,0,78,1,78
166062,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,多头腹带骨盆固定带,多头腹带骨盆固定带,-,冀衡械备2015G052号,XXL,-,0,78,1,70.87
166064,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（白色）,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-35,-,0,599,2,1168
166064,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-35,-,0,599,4,1696
166065,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-35,-,0,599,17,7283
166065,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-35,-,0,599,2,994.82
166066,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-36,-,0,599,9,3881.75
166067,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-36,-,0,599,4,2076.2
166067,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-36,-,0,599,22,9598.75
166068,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-37,-,0,599,14,5816
166068,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（白色）,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-37,-,0,599,2,1138
166069,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-37,-,0,599,30,12900
166069,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-37,-,0,599,7,3692.34
166070,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-38,-,0,599,8,3192
166071,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-38,-,0,599,3,1527.2
166071,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-38,-,0,599,23,9567
166072,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-39,-,0,599,6,2594
166072,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（白色）,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-39,-,0,599,1,499
166073,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-39,-,0,599,4,2176.2
166073,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-39,-,0,599,18,7602.75
166074,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,足疗鞋,穿戴式理疗电极（白色）,-,黔筑械备20240026,LK-40,-,0,599,10,4051.3
166075,贵州省健一生药业连锁有限责任公司,b271e7ee16ad4c65ad0c169c28bad6a6,穿戴式理疗电极（黑色）,穿戴式理疗电极（黑色）,-,黔筑械备20240026,LK-40,-,0,599,2,978.2
